,birthArea,birthDate,currentNationalTeamId,currentTeamId,firstName,foot,height,lastName,middleName,passportArea,role,shortName,weight,wyId
2862,"{'name': ""C\\u00f4te d'Ivoire"", 'id': 384, 'alpha3code': 'CIV', 'alpha2code': 'CI'}",1983-05-13,null,null,Gn\u00e9gn\u00e9ri Yaya,right,189,Tour\u00e9,,"{'name': 'England', 'id': 0, 'alpha3code': 'XEN', 'alpha2code': ''}","{'code2': 'MD', 'code3': 'MID', 'name': 'Midfielder'}",Y. Tour\u00e9,90,8324
2863,"{'name': 'England', 'id': 0, 'alpha3code': 'XEN', 'alpha2code': ''}",1985-06-28,null,1646,Phil,right,180,Bardsley,,"{'name': 'Scotland', 'id': 0, 'alpha3code': 'XSC', 'alpha2code': ''}","{'code2': 'DF', 'code3': 'DEF', 'name': 'Defender'}",P. Bardsley,74,8516
2864,"{'name': 'England', 'id': 0, 'alpha3code': 'XEN', 'alpha2code': ''}",1989-09-01,null,1612,Daniel,left,180,Sturridge,,"{'name': 'Jamaica', 'id': 388, 'alpha3code': 'JAM', 'alpha2code': 'JM'}","{'code2': 'FW', 'code3': 'FWD', 'name': 'Forward'}",D. Sturridge,76,7907
2865,"{'name': 'Netherlands', 'id': 528, 'alpha3code': 'NLD', 'alpha2code': 'NL'}",1988-04-03,null,1626,Tim,left,188,Krul,,"{'name': 'Netherlands', 'id': 528, 'alpha3code': 'NLD', 'alpha2code': 'NL'}","{'code2': 'GK', 'code3': 'GKP', 'name': 'Goalkeeper'}",T. Krul,84,7976
2866,"{'name': 'England', 'id': 0, 'alpha3code': 'XEN', 'alpha2code': ''}",1988-03-17,null,1619,Fraser,right,201,Forster,,"{'name': 'England', 'id': 0, 'alpha3code': 'XEN', 'alpha2code': ''}","{'code2': 'GK', 'code3': 'GKP', 'name': 'Goalkeeper'}",F. Forster,93,61941
2867,"{'name': 'England', 'id': 0, 'alpha3code': 'XEN', 'alpha2code': ''}",1989-01-06,null,1633,Andy,left,193,Carroll,,"{'name': 'England', 'id': 0, 'alpha3code': 'XEN', 'alpha2code': ''}","{'code2': 'FW', 'code3': 'FWD', 'name': 'Forward'}",A. Carroll,79,7970
2868,"{'name': 'England', 'id': 0, 'alpha3code': 'XEN', 'alpha2code': ''}",1987-05-08,null,1633,Mark,right,180,Noble,,"{'name': 'Ireland Republic', 'id': 372, 'alpha3code': 'IRL', 'alpha2code': 'IE'}","{'code2': 'MD', 'code3': 'MID', 'name': 'Midfielder'}",M. Noble,70,8561
2869,"{'name': 'Bosnia-Herzegovina', 'id': 70, 'alpha3code': 'BIH', 'alpha2code': 'BA'}",1984-10-02,null,1631,Eldin,right,191,Jakupovic,,"{'name': 'Switzerland', 'id': 756, 'alpha3code': 'CHE', 'alpha2code': 'CH'}","{'code2': 'GK', 'code3': 'GKP', 'name': 'Goalkeeper'}",E. Jakupovic,85,93084
2870,"{'name': 'Ireland Republic', 'id': 372, 'alpha3code': 'IRL', 'alpha2code': 'IE'}",1988-10-11,8274,1623,S\u00e9amus,right,177,Coleman,,"{'name': 'Ireland Republic', 'id': 372, 'alpha3code': 'IRL', 'alpha2code': 'IE'}","{'code2': 'DF', 'code3': 'DEF', 'name': 'Defender'}",S. Coleman,77,8240
2871,"{'name': 'Netherlands', 'id': 528, 'alpha3code': 'NLD', 'alpha2code': 'NL'}",1990-11-11,664,1612,Georginio,right,175,Wijnaldum,,"{'name': 'Suriname', 'id': 740, 'alpha3code': 'SUR', 'alpha2code': 'SR'}","{'code2': 'MD', 'code3': 'MID', 'name': 'Midfielder'}",G. Wijnaldum,74,116
2872,"{'name': 'Austria', 'id': 40, 'alpha3code': 'AUT', 'alpha2code': 'AT'}",1986-04-07,null,1631,Christian,left,187,Fuchs,,"{'name': 'Austria', 'id': 40, 'alpha3code': 'AUT', 'alpha2code': 'AT'}","{'code2': 'DF', 'code3': 'DEF', 'name': 'Defender'}",C. Fuchs,89,14853
2873,"{'name': 'New Zealand', 'id': 554, 'alpha3code': 'NZL', 'alpha2code': 'NZ'}",1988-07-03,10522,1633,Winston ,right,190,Reid,,"{'name': 'Denmark', 'id': 208, 'alpha3code': 'DNK', 'alpha2code': 'DK'}","{'code2': 'DF', 'code3': 'DEF', 'name': 'Defender'}",W. Reid,87,8553
2874,"{'name': 'Denmark', 'id': 208, 'alpha3code': 'DNK', 'alpha2code': 'DK'}",1984-04-13,null,1646,Anders,right,193,Lindegaard,,"{'name': 'Denmark', 'id': 208, 'alpha3code': 'DNK', 'alpha2code': 'DK'}","{'code2': 'GK', 'code3': 'GKP', 'name': 'Goalkeeper'}",A. Lindegaard,79,7912
2875,"{'name': 'Scotland', 'id': 0, 'alpha3code': 'XSC', 'alpha2code': ''}",1989-08-28,null,8509,Jamie,right,175,Murphy,,"{'name': 'Scotland', 'id': 0, 'alpha3code': 'XSC', 'alpha2code': ''}","{'code2': 'MD', 'code3': 'MID', 'name': 'Midfielder'}",J. Murphy,64,62091
2876,"{'name': 'Belgium', 'id': 56, 'alpha3code': 'BEL', 'alpha2code': 'BE'}",1988-04-15,null,1646,Steven,right,175,Defour,,"{'name': 'Belgium', 'id': 56, 'alpha3code': 'BEL', 'alpha2code': 'BE'}","{'code2': 'MD', 'code3': 'MID', 'name': 'Midfielder'}",S. Defour,72,70092
2877,"{'name': 'France', 'id': 250, 'alpha3code': 'FRA', 'alpha2code': 'FR'}",1989-08-16,4418,1624,Moussa,right,187,Sissoko,,"{'name': 'France', 'id': 250, 'alpha3code': 'FRA', 'alpha2code': 'FR'}","{'code2': 'MD', 'code3': 'MID', 'name': 'Midfielder'}",M. Sissoko,91,25804
2878,"{'name': 'Cameroon', 'id': 120, 'alpha3code': 'CMR', 'alpha2code': 'CM'}",1988-04-25,null,1651,Ga\u00ebtan,left,187,Bong Songo,,"{'name': 'France', 'id': 250, 'alpha3code': 'FRA', 'alpha2code': 'FR'}","{'code2': 'DF', 'code3': 'DEF', 'name': 'Defender'}",G. Bong,74,26495
2879,"{'name': 'Argentina', 'id': 32, 'alpha3code': 'ARG', 'alpha2code': 'AR'}",1987-07-18,null,1642,Claudio Ariel,right,181,Yacob,,"{'name': 'Spain', 'id': 724, 'alpha3code': 'ESP', 'alpha2code': 'ES'}","{'code2': 'MD', 'code3': 'MID', 'name': 'Midfielder'}",C. Yacob,73,86308
2880,"{'name': 'South Africa', 'id': 710, 'alpha3code': 'ZAF', 'alpha2code': 'ZA'}",1986-08-20,null,1659,Andrew,left,178,Surman,,"{'name': 'England', 'id': 0, 'alpha3code': 'XEN', 'alpha2code': ''}","{'code2': 'MD', 'code3': 'MID', 'name': 'Midfielder'}",A. Surman,73,8351
2881,"{'name': 'England', 'id': 0, 'alpha3code': 'XEN', 'alpha2code': ''}",1987-11-29,null,10531,Nathan,right,167,Dyer,,"{'name': 'Jamaica', 'id': 388, 'alpha3code': 'JAM', 'alpha2code': 'JM'}","{'code2': 'MD', 'code3': 'MID', 'name': 'Midfielder'}",N. Dyer,62,77552
2882,"{'name': 'England', 'id': 0, 'alpha3code': 'XEN', 'alpha2code': ''}",1988-05-10,null,1612,Adam,right,172,Lallana,,"{'name': 'England', 'id': 0, 'alpha3code': 'XEN', 'alpha2code': ''}","{'code2': 'MD', 'code3': 'MID', 'name': 'Midfielder'}",A. Lallana,73,8140
2883,"{'name': 'England', 'id': 0, 'alpha3code': 'XEN', 'alpha2code': ''}",1983-01-27,null,1611,Lee,right,193,Grant,,"{'name': 'England', 'id': 0, 'alpha3code': 'XEN', 'alpha2code': ''}","{'code2': 'GK', 'code3': 'GKP', 'name': 'Goalkeeper'}",L. Grant,83,8935
2884,"{'name': 'England', 'id': 0, 'alpha3code': 'XEN', 'alpha2code': ''}",1990-02-02,null,1659,Dan,right,183,Gosling,,"{'name': 'England', 'id': 0, 'alpha3code': 'XEN', 'alpha2code': ''}","{'code2': 'MD', 'code3': 'MID', 'name': 'Midfielder'}",D. Gosling,79,7989
2885,"{'name': 'England', 'id': 0, 'alpha3code': 'XEN', 'alpha2code': ''}",1983-09-20,null,1634,Jonathan ,right,183,Walters,,"{'name': 'Ireland Republic', 'id': 372, 'alpha3code': 'IRL', 'alpha2code': 'IE'}","{'code2': 'FW', 'code3': 'FWD', 'name': 'Forward'}",J. Walters,79,8752
2886,"{'name': 'United States', 'id': 840, 'alpha3code': 'USA', 'alpha2code': 'US'}",1982-11-09,null,1627,Glyn Oliver,right,191,Myhill,,"{'name': 'Wales', 'id': 0, 'alpha3code': 'XWA', 'alpha2code': ''}","{'code2': 'GK', 'code3': 'GKP', 'name': 'Goalkeeper'}",G. Myhill,92,8096
2887,"{'name': 'Ireland Republic', 'id': 372, 'alpha3code': 'IRL', 'alpha2code': 'IE'}",1981-07-20,null,8153,Damien,left,191,Delaney,,"{'name': 'Ireland Republic', 'id': 372, 'alpha3code': 'IRL', 'alpha2code': 'IE'}","{'code2': 'DF', 'code3': 'DEF', 'name': 'Defender'}",D. Delaney,89,8583
2888,"{'name': 'England', 'id': 0, 'alpha3code': 'XEN', 'alpha2code': ''}",1984-01-31,null,1882,Dean,right,183,Marney,,"{'name': 'England', 'id': 0, 'alpha3code': 'XEN', 'alpha2code': ''}","{'code2': 'MD', 'code3': 'MID', 'name': 'Midfielder'}",D. Marney,72,8947
2889,"{'name': 'Argentina', 'id': 32, 'alpha3code': 'ARG', 'alpha2code': 'AR'}",1979-05-18,null,1628,Juli\u00e1n,right,186,Speroni,,"{'name': 'Italy', 'id': 380, 'alpha3code': 'ITA', 'alpha2code': 'IT'}","{'code2': 'GK', 'code3': 'GKP', 'name': 'Goalkeeper'}",J. Speroni,87,8391
2890,"{'name': 'England', 'id': 0, 'alpha3code': 'XEN', 'alpha2code': ''}",1985-07-09,null,1642,Ben,right,178,Watson,,"{'name': 'England', 'id': 0, 'alpha3code': 'XEN', 'alpha2code': ''}","{'code2': 'MD', 'code3': 'MID', 'name': 'Midfielder'}",B. Watson,69,8627
2891,"{'name': 'England', 'id': 0, 'alpha3code': 'XEN', 'alpha2code': ''}",1989-07-29,null,1627,Jay,right,185,Rodriguez,,"{'name': 'Spain', 'id': 724, 'alpha3code': 'ESP', 'alpha2code': 'ES'}","{'code2': 'FW', 'code3': 'FWD', 'name': 'Forward'}",J. Rodriguez,80,8958
2892,"{'name': 'England', 'id': 0, 'alpha3code': 'XEN', 'alpha2code': ''}",1986-11-28,null,1646,Adam,right,183,Legzdins,,"{'name': 'Latvia', 'id': 428, 'alpha3code': 'LVA', 'alpha2code': 'LV'}","{'code2': 'GK', 'code3': 'GKP', 'name': 'Goalkeeper'}",A. Legzdins,78,8963
2893,"{'name': 'England', 'id': 0, 'alpha3code': 'XEN', 'alpha2code': ''}",1986-09-26,null,1636,Martin,right,183,Cranie,,"{'name': 'Scotland', 'id': 0, 'alpha3code': 'XSC', 'alpha2code': ''}","{'code2': 'DF', 'code3': 'DEF', 'name': 'Defender'}",M. Cranie,78,8761
2894,"{'name': 'Germany', 'id': 276, 'alpha3code': 'DEU', 'alpha2code': 'DE'}",1989-03-23,null,3767,Jean-Eric Maxim,both,191,Choupo-Moting,,"{'name': 'Cameroon', 'id': 120, 'alpha3code': 'CMR', 'alpha2code': 'CM'}","{'code2': 'FW', 'code3': 'FWD', 'name': 'Forward'}",E. Choupo-Moting,91,15198
2895,"{'name': 'England', 'id': 0, 'alpha3code': 'XEN', 'alpha2code': ''}",1987-10-04,null,1639,Ryan,right,191,Shawcross,,"{'name': 'Wales', 'id': 0, 'alpha3code': 'XWA', 'alpha2code': ''}","{'code2': 'DF', 'code3': 'DEF', 'name': 'Defender'}",R. Shawcross,76,8731
2896,"{'name': 'Brazil', 'id': 76, 'alpha3code': 'BRA', 'alpha2code': 'BR'}",1987-04-22,null,1610,David Luiz,right,189,Moreira Marinho,,"{'name': 'Portugal', 'id': 620, 'alpha3code': 'PRT', 'alpha2code': 'PT'}","{'code2': 'DF', 'code3': 'DEF', 'name': 'Defender'}",David Luiz,84,7892
2897,"{'name': 'Portugal', 'id': 620, 'alpha3code': 'PRT', 'alpha2code': 'PT'}",1982-09-19,null,24,Eduardo,right,187,dos Reis Carvalho,,"{'name': 'Portugal', 'id': 620, 'alpha3code': 'PRT', 'alpha2code': 'PT'}","{'code2': 'GK', 'code3': 'GKP', 'name': 'Goalkeeper'}",Eduardo,88,70106
2898,"{'name': 'Netherlands', 'id': 528, 'alpha3code': 'NLD', 'alpha2code': 'NL'}",1989-03-03,null,10531,Erwin,right,193,Mulder,,"{'name': 'Netherlands', 'id': 528, 'alpha3code': 'NLD', 'alpha2code': 'NL'}","{'code2': 'GK', 'code3': 'GKP', 'name': 'Goalkeeper'}",E. Mulder,88,128
2899,"{'name': 'Spain', 'id': 724, 'alpha3code': 'ESP', 'alpha2code': 'ES'}",1980-10-01,null,1651,Bruno,right,181,Saltor Grau,,"{'name': 'Spain', 'id': 724, 'alpha3code': 'ESP', 'alpha2code': 'ES'}","{'code2': 'DF', 'code3': 'DEF', 'name': 'Defender'}",Bruno Saltor,75,3278
2900,"{'name': 'Spain', 'id': 724, 'alpha3code': 'ESP', 'alpha2code': 'ES'}",1988-04-28,null,1611,Juan Manuel,left,170,Mata Garc\u00eda,,"{'name': 'Spain', 'id': 724, 'alpha3code': 'ESP', 'alpha2code': 'ES'}","{'code2': 'MD', 'code3': 'MID', 'name': 'Midfielder'}",Juan Mata,63,7906
2901,"{'name': 'Scotland', 'id': 0, 'alpha3code': 'XSC', 'alpha2code': ''}",1988-11-01,null,8509,Scott,right,178,Arfield,,"{'name': 'Canada', 'id': 124, 'alpha3code': 'CAN', 'alpha2code': 'CA'}","{'code2': 'MD', 'code3': 'MID', 'name': 'Midfielder'}",S. Arfield,70,11294
2902,"{'name': 'England', 'id': 0, 'alpha3code': 'XEN', 'alpha2code': ''}",1987-01-04,null,1631,Danny,right,176,Simpson,,"{'name': 'Jamaica', 'id': 388, 'alpha3code': 'JAM', 'alpha2code': 'JM'}","{'code2': 'DF', 'code3': 'DEF', 'name': 'Defender'}",D. Simpson,80,149019
2903,"{'name': 'France', 'id': 250, 'alpha3code': 'FRA', 'alpha2code': 'FR'}",1989-12-17,null,4487,Andr\u00e9,left,176,Ayew Pel\u00e9,,"{'name': 'Ghana', 'id': 288, 'alpha3code': 'GHA', 'alpha2code': 'GH'}","{'code2': 'FW', 'code3': 'FWD', 'name': 'Forward'}",A. Ayew,72,25572
2904,"{'name': 'England', 'id': 0, 'alpha3code': 'XEN', 'alpha2code': ''}",1989-06-25,null,1646,Jack,right,185,Cork,,"{'name': 'England', 'id': 0, 'alpha3code': 'XEN', 'alpha2code': ''}","{'code2': 'MD', 'code3': 'MID', 'name': 'Midfielder'}",J. Cork,69,8125
2905,"{'name': 'England', 'id': 0, 'alpha3code': 'XEN', 'alpha2code': ''}",1989-08-05,null,1619,Ryan,left,179,Bertrand,,"{'name': 'England', 'id': 0, 'alpha3code': 'XEN', 'alpha2code': ''}","{'code2': 'DF', 'code3': 'DEF', 'name': 'Defender'}",R. Bertrand,85,7885
2906,"{'name': 'Spain', 'id': 724, 'alpha3code': 'ESP', 'alpha2code': 'ES'}",1988-01-16,null,1631,Vicente,right,190,Iborra De La Fuente,,"{'name': 'Spain', 'id': 724, 'alpha3code': 'ESP', 'alpha2code': 'ES'}","{'code2': 'MD', 'code3': 'MID', 'name': 'Midfielder'}",Vicente Iborra,91,3928
2907,"{'name': 'England', 'id': 0, 'alpha3code': 'XEN', 'alpha2code': ''}",1988-11-11,null,10531,Kyle,right,180,Naughton,,"{'name': 'Ireland Republic', 'id': 372, 'alpha3code': 'IRL', 'alpha2code': 'IE'}","{'code2': 'DF', 'code3': 'DEF', 'name': 'Defender'}",K. Naughton,73,8336
2908,"{'name': 'England', 'id': 0, 'alpha3code': 'XEN', 'alpha2code': ''}",1989-03-29,null,1628,James,right,192,Tomkins,,"{'name': 'England', 'id': 0, 'alpha3code': 'XEN', 'alpha2code': ''}","{'code2': 'DF', 'code3': 'DEF', 'name': 'Defender'}",J. Tomkins,74,8554
2909,"{'name': 'England', 'id': 0, 'alpha3code': 'XEN', 'alpha2code': ''}",1991-12-02,null,15015,Jordon,right,188,Mutch,,"{'name': 'England', 'id': 0, 'alpha3code': 'XEN', 'alpha2code': ''}","{'code2': 'MD', 'code3': 'MID', 'name': 'Midfielder'}",J. Mutch,81,8111
2910,"{'name': 'Netherlands', 'id': 528, 'alpha3code': 'NLD', 'alpha2code': 'NL'}",1990-01-05,null,10531,Leroy,right,188,Fer,,"{'name': 'Cura\\u00e7ao', 'id': 531, 'alpha3code': 'CUW', 'alpha2code': 'CW'}","{'code2': 'MD', 'code3': 'MID', 'name': 'Midfielder'}",L. Fer,79,262
2911,"{'name': 'England', 'id': 0, 'alpha3code': 'XEN', 'alpha2code': ''}",1987-02-14,null,1628,Scott,right,195,Dann,,"{'name': 'England', 'id': 0, 'alpha3code': 'XEN', 'alpha2code': ''}","{'code2': 'DF', 'code3': 'DEF', 'name': 'Defender'}",S. Dann,78,8186
2912,"{'name': 'England', 'id': 0, 'alpha3code': 'XEN', 'alpha2code': ''}",1989-09-26,null,1627,Kieran ,left,181,Gibbs,,"{'name': 'England', 'id': 0, 'alpha3code': 'XEN', 'alpha2code': ''}","{'code2': 'DF', 'code3': 'DEF', 'name': 'Defender'}",K. Gibbs,70,7853
2913,"{'name': 'Korea Republic', 'id': 410, 'alpha3code': 'KOR', 'alpha2code': 'KR'}",1988-07-02,null,2448,Chung-Yong,right,180,Lee,,"{'name': 'Korea Republic', 'id': 410, 'alpha3code': 'KOR', 'alpha2code': 'KR'}","{'code2': 'MD', 'code3': 'MID', 'name': 'Midfielder'}",Lee Chung-Yong,69,8049
2914,"{'name': 'United States', 'id': 840, 'alpha3code': 'USA', 'alpha2code': 'US'}",1985-07-11,null,1650,Geoff,right,191,Cameron,,"{'name': 'United States', 'id': 840, 'alpha3code': 'USA', 'alpha2code': 'US'}","{'code2': 'DF', 'code3': 'DEF', 'name': 'Defender'}",G. Cameron,84,58978
2915,"{'name': 'Bosnia-Herzegovina', 'id': 70, 'alpha3code': 'BIH', 'alpha2code': 'BA'}",1987-06-20,10001,1659,Asmir,right,199,Begovi\u0107,,"{'name': 'Canada', 'id': 124, 'alpha3code': 'CAN', 'alpha2code': 'CA'}","{'code2': 'GK', 'code3': 'GKP', 'name': 'Goalkeeper'}",A. Begovi\u0107,101,8726
2916,"{'name': 'France', 'id': 250, 'alpha3code': 'FRA', 'alpha2code': 'FR'}",1989-11-08,null,1623,Morgan,right,185,Schneiderlin,,"{'name': 'France', 'id': 250, 'alpha3code': 'FRA', 'alpha2code': 'FR'}","{'code2': 'MD', 'code3': 'MID', 'name': 'Midfielder'}",M. Schneiderlin,75,8143
2917,"{'name': 'Austria', 'id': 40, 'alpha3code': 'AUT', 'alpha2code': 'AT'}",1987-04-16,null,1651,Markus,left,179,Suttner,,"{'name': 'Austria', 'id': 40, 'alpha3code': 'AUT', 'alpha2code': 'AT'}","{'code2': 'DF', 'code3': 'DEF', 'name': 'Defender'}",M. Suttner,73,64966
2918,"{'name': 'England', 'id': 0, 'alpha3code': 'XEN', 'alpha2code': ''}",1989-10-30,null,1646,Ashley,right,186,Barnes,,"{'name': 'England', 'id': 0, 'alpha3code': 'XEN', 'alpha2code': ''}","{'code2': 'FW', 'code3': 'FWD', 'name': 'Forward'}",A. Barnes,76,9123
2919,"{'name': 'France', 'id': 250, 'alpha3code': 'FRA', 'alpha2code': 'FR'}",1988-04-26,null,1627,Bakary,left,184,Sako,,"{'name': 'Mali', 'id': 466, 'alpha3code': 'MLI', 'alpha2code': 'ML'}","{'code2': 'MD', 'code3': 'MID', 'name': 'Midfielder'}",B. Sako,90,25865
2920,"{'name': 'France', 'id': 250, 'alpha3code': 'FRA', 'alpha2code': 'FR'}",1989-06-18,19062,1609,Pierre-Emerick,right,187,Aubameyang,,"{'name': 'Gabon', 'id': 266, 'alpha3code': 'GAB', 'alpha2code': 'GA'}","{'code2': 'FW', 'code3': 'FWD', 'name': 'Forward'}",P. Aubameyang,80,25867
2921,"{'name': 'France', 'id': 250, 'alpha3code': 'FRA', 'alpha2code': 'FR'}",1985-09-10,null,1609,Laurent,right,186,Koscielny,,"{'name': 'Poland', 'id': 616, 'alpha3code': 'POL', 'alpha2code': 'PL'}","{'code2': 'DF', 'code3': 'DEF', 'name': 'Defender'}",L. Koscielny,75,7855
2922,"{'name': 'France', 'id': 250, 'alpha3code': 'FRA', 'alpha2code': 'FR'}",1988-07-11,null,1644,Etienne,right,190,Capoue,,"{'name': 'Guadeloupe', 'id': 312, 'alpha3code': 'GLP', 'alpha2code': 'GP'}","{'code2': 'MD', 'code3': 'MID', 'name': 'Midfielder'}",E. Capoue,87,25798
2923,"{'name': 'Netherlands', 'id': 528, 'alpha3code': 'NLD', 'alpha2code': 'NL'}",1991-06-04,null,1673,Rajiv,right,181,van La Parra,,"{'name': 'Suriname', 'id': 740, 'alpha3code': 'SUR', 'alpha2code': 'SR'}","{'code2': 'MD', 'code3': 'MID', 'name': 'Midfielder'}",R. van La Parra,72,173
2924,"{'name': 'Armenia', 'id': 51, 'alpha3code': 'ARM', 'alpha2code': 'AM'}",1989-01-21,14947,1609,Henrikh,right,177,Mkhitaryan,,"{'name': 'Armenia', 'id': 51, 'alpha3code': 'ARM', 'alpha2code': 'AM'}","{'code2': 'MD', 'code3': 'MID', 'name': 'Midfielder'}",H. Mkhitaryan,75,105338
2925,"{'name': 'France', 'id': 250, 'alpha3code': 'FRA', 'alpha2code': 'FR'}",1989-02-23,null,3776,J\u00e9r\u00e9my,right,173,Pied,,"{'name': 'France', 'id': 250, 'alpha3code': 'FRA', 'alpha2code': 'FR'}","{'code2': 'DF', 'code3': 'DEF', 'name': 'Defender'}",J. Pied,69,25415
2926,"{'name': 'France', 'id': 250, 'alpha3code': 'FRA', 'alpha2code': 'FR'}",1988-05-10,null,712,Allan-Romeo,right,189,Nyom,,"{'name': 'Cameroon', 'id': 120, 'alpha3code': 'CMR', 'alpha2code': 'CM'}","{'code2': 'DF', 'code3': 'DEF', 'name': 'Defender'}",A. Nyom,80,5281
2927,"{'name': 'England', 'id': 0, 'alpha3code': 'XEN', 'alpha2code': ''}",1986-06-26,null,1628,Jason,left,173,Puncheon,,"{'name': 'Jamaica', 'id': 388, 'alpha3code': 'JAM', 'alpha2code': 'JM'}","{'code2': 'MD', 'code3': 'MID', 'name': 'Midfielder'}",J. Puncheon,71,8142
2928,"{'name': 'England', 'id': 0, 'alpha3code': 'XEN', 'alpha2code': ''}",1989-05-21,null,1627,Hal,left,183,Robson-Kanu,,"{'name': 'Wales', 'id': 0, 'alpha3code': 'XWA', 'alpha2code': ''}","{'code2': 'FW', 'code3': 'FWD', 'name': 'Forward'}",H. Robson-Kanu,83,8686
2929,"{'name': 'Scotland', 'id': 0, 'alpha3code': 'XSC', 'alpha2code': ''}",1987-10-07,null,1628,James,right,178,McArthur,,"{'name': 'Scotland', 'id': 0, 'alpha3code': 'XSC', 'alpha2code': ''}","{'code2': 'MD', 'code3': 'MID', 'name': 'Midfielder'}",J. McArthur,64,8623
2930,"{'name': 'Scotland', 'id': 0, 'alpha3code': 'XSC', 'alpha2code': ''}",1990-11-12,null,1623,James,right,180,McCarthy,,"{'name': 'Ireland Republic', 'id': 372, 'alpha3code': 'IRL', 'alpha2code': 'IE'}","{'code2': 'MD', 'code3': 'MID', 'name': 'Midfielder'}",J. McCarthy,72,8624
2931,"{'name': 'England', 'id': 0, 'alpha3code': 'XEN', 'alpha2code': ''}",1984-01-21,null,1631,Wes,right,186,Morgan,,"{'name': 'Jamaica', 'id': 388, 'alpha3code': 'JAM', 'alpha2code': 'JM'}","{'code2': 'DF', 'code3': 'DEF', 'name': 'Defender'}",W. Morgan,101,8488
2932,"{'name': 'Spain', 'id': 724, 'alpha3code': 'ESP', 'alpha2code': 'ES'}",1982-10-28,null,1650,\u00c0ngel,right,180,Rangel Zaragoza,,"{'name': 'Spain', 'id': 724, 'alpha3code': 'ESP', 'alpha2code': 'ES'}","{'code2': 'DF', 'code3': 'DEF', 'name': 'Defender'}",\u00c0ngel Rangel,82,77541
2933,"{'name': 'Finland', 'id': 246, 'alpha3code': 'FIN', 'alpha2code': 'FI'}",1985-01-23,null,1655,Niki,right,190,M\u00e4enp\u00e4\u00e4,,"{'name': 'Finland', 'id': 246, 'alpha3code': 'FIN', 'alpha2code': 'FI'}","{'code2': 'GK', 'code3': 'GKP', 'name': 'Goalkeeper'}",N. M\u00e4enp\u00e4\u00e4,85,71
2934,"{'name': 'England', 'id': 0, 'alpha3code': 'XEN', 'alpha2code': ''}",1987-11-20,null,1673,Ben,right,193,Hamer,,"{'name': 'England', 'id': 0, 'alpha3code': 'XEN', 'alpha2code': ''}","{'code2': 'GK', 'code3': 'GKP', 'name': 'Goalkeeper'}",B. Hamer,78,8066
2935,"{'name': 'England', 'id': 0, 'alpha3code': 'XEN', 'alpha2code': ''}",1987-04-02,null,1659,Marc,right,180,Pugh,,"{'name': 'England', 'id': 0, 'alpha3code': 'XEN', 'alpha2code': ''}","{'code2': 'MD', 'code3': 'MID', 'name': 'Midfielder'}",M. Pugh,72,9293
2936,"{'name': 'England', 'id': 0, 'alpha3code': 'XEN', 'alpha2code': ''}",1991-03-13,8664,1627,Matt,right,185,Phillips,,"{'name': 'Scotland', 'id': 0, 'alpha3code': 'XSC', 'alpha2code': ''}","{'code2': 'MD', 'code3': 'MID', 'name': 'Midfielder'}",M. Phillips,75,9414
2937,"{'name': 'England', 'id': 0, 'alpha3code': 'XEN', 'alpha2code': ''}",1983-09-25,null,1651,Glenn,right,185,Murray,,"{'name': 'England', 'id': 0, 'alpha3code': 'XEN', 'alpha2code': ''}","{'code2': 'FW', 'code3': 'FWD', 'name': 'Forward'}",G. Murray,84,8416
2938,"{'name': 'England', 'id': 0, 'alpha3code': 'XEN', 'alpha2code': ''}",1989-11-14,null,1627,Jake,right,181,Livermore,,"{'name': 'England', 'id': 0, 'alpha3code': 'XEN', 'alpha2code': ''}","{'code2': 'MD', 'code3': 'MID', 'name': 'Midfielder'}",J. Livermore,76,8285
2939,"{'name': 'England', 'id': 0, 'alpha3code': 'XEN', 'alpha2code': ''}",1989-03-15,null,1637,Sam,right,170,Baldock,,"{'name': 'England', 'id': 0, 'alpha3code': 'XEN', 'alpha2code': ''}","{'code2': 'FW', 'code3': 'FWD', 'name': 'Forward'}",S. Baldock,67,8566
2940,"{'name': 'England', 'id': 0, 'alpha3code': 'XEN', 'alpha2code': ''}",1989-12-12,null,1651,Dale,right,185,Stephens,,"{'name': 'England', 'id': 0, 'alpha3code': 'XEN', 'alpha2code': ''}","{'code2': 'MD', 'code3': 'MID', 'name': 'Midfielder'}",D. Stephens,71,8086
2941,"{'name': 'England', 'id': 0, 'alpha3code': 'XEN', 'alpha2code': ''}",1985-02-16,null,1659,Simon,right,191,Francis,,"{'name': 'England', 'id': 0, 'alpha3code': 'XEN', 'alpha2code': ''}","{'code2': 'DF', 'code3': 'DEF', 'name': 'Defender'}",S. Francis,90,9279
2942,"{'name': 'England', 'id': 0, 'alpha3code': 'XEN', 'alpha2code': ''}",1989-12-15,null,1633,Aaron,left,170,Cresswell,,"{'name': 'England', 'id': 0, 'alpha3code': 'XEN', 'alpha2code': ''}","{'code2': 'DF', 'code3': 'DEF', 'name': 'Defender'}",A. Cresswell,66,8582
2943,"{'name': 'England', 'id': 0, 'alpha3code': 'XEN', 'alpha2code': ''}",1988-06-29,null,1644,Troy,right,183,Deeney,,"{'name': 'Jamaica', 'id': 388, 'alpha3code': 'JAM', 'alpha2code': 'JM'}","{'code2': 'FW', 'code3': 'FWD', 'name': 'Forward'}",T. Deeney,90,8903
